selected_bssid_compact,id,building_id,floor1_id,floor2_id,space_id,lat,lon,timestamp_epoch,phone,gps_lat,gps_lon,gps_accuracy,ori_x,ori_y,ori_z,distance_to_known_ap_m,rss_dbm
b28ba99b8d2a,2567,1,5,5,,36.3123905,59.5265424,1766046752831,HONOR/ALI-NX1,36.3125511,59.5265078,10.452,83.8348,-89.3654,-162.055,48.92717473593984,-76
b28ba99b8d2a,2568,1,5,5,,36.3123905,59.5265424,1766046760941,HONOR/ALI-NX1,36.3125559,59.5264914,9.362,25.399,-63.3597,75.7505,48.92717473593984,-76
b28ba99b8d2a,2569,1,5,5,,36.3123905,59.5265424,1766046769036,HONOR/ALI-NX1,36.3125976,59.5264639,18.606,356.36,-85.4113,-19.4435,48.92717473593984,-76
b28ba99b8d2a,1193,1,5,5,,36.3123864,59.5265443,1765446054136,Redmi/24117RN76G,36.3124276,59.5265264,13.696,146.198,-83.8251,11.0559,49.41373611020402,-81
b28ba99b8d2a,1194,1,5,5,,36.3123864,59.5265443,1765446058197,Redmi/24117RN76G,36.3124276,59.5265264,13.696,170.54,-83.2874,6.01746,49.41373611020402,-81
b28ba99b8d2a,1195,1,5,5,,36.3123864,59.5265443,1765446059206,Redmi/24117RN76G,36.3123848,59.5266144,6.6,188.263,-83.7493,-17.1553,49.41373611020402,-81
b28ba99b8d2a,1196,1,5,5,,36.3123864,59.5265443,1765446065260,Redmi/24117RN76G,36.3124153,59.5266493,5.933,6.99503,-85.0032,22.4459,49.41373611020402,-73
b28ba99b8d2a,1197,1,5,5,,36.3123864,59.5265443,1765446066273,Redmi/24117RN76G,36.3124153,59.5266493,5.933,3.34387,-81.1182,17.2436,49.41373611020402,-73
b28ba99b8d2a,1198,1,5,5,,36.3123864,59.5265443,1765446072345,Redmi/24117RN76G,36.3124405,59.5266197,4.533,29.4048,-82.6508,-13.0089,49.41373611020402,-77
b28ba99b8d2a,1199,1,5,5,,36.3123864,59.5265443,1765446073353,Redmi/24117RN76G,36.3124869,59.5265496,4.266,61.3642,-84.8149,3.54238,49.41373611020402,-77
b28ba99b8d2a,1200,1,5,5,,36.3123864,59.5265443,1765446079410,Redmi/24117RN76G,36.3124997,59.5265259,4.1,131.268,-85.2254,33.2875,49.41373611020402,-79
b28ba99b8d2a,1201,1,5,5,,36.3123864,59.5265443,1765446080416,Redmi/24117RN76G,36.3124997,59.5265259,4.1,113.306,-82.3137,18.3076,49.41373611020402,-79
b28ba99b8d2a,1202,1,5,5,,36.3123864,59.5265443,1765446086471,Redmi/24117RN76G,36.3125163,59.5265346,4.166,125.014,-85.2257,25.2193,49.41373611020402,-75
b28ba99b8d2a,1203,1,5,5,,36.3123864,59.5265443,1765446087483,Redmi/24117RN76G,36.3125163,59.5265346,4.166,117.973,-85.111,17.7758,49.41373611020402,-75
b28ba99b8d2a,1204,1,5,5,,36.3123864,59.5265443,1765446093544,Redmi/24117RN76G,36.3124845,59.5265435,3.5,128.562,-70.268,7.39999,49.41373611020402,-82
b28ba99b8d2a,2570,1,5,5,,36.3123734,59.5265496,1766046779146,HONOR/ALI-NX1,36.3124446,59.5266221,10.935,152.752,-37.3509,-5.34996,50.934944732746814,-85
b28ba99b8d2a,2571,1,5,5,,36.3123734,59.5265496,1766046785223,HONOR/ALI-NX1,36.3125413,59.526478,12.62,83.831,-87.4204,-6.39193,50.934944732746814,-84
b28ba99b8d2a,2572,1,5,5,,36.3123734,59.5265496,1766046793320,HONOR/ALI-NX1,36.3125742,59.5264568,16.406,308.726,-83.8051,15.6298,50.934944732746814,-78
b28ba99b8d2a,2573,1,5,5,,36.3123734,59.5265496,1766046801425,HONOR/ALI-NX1,36.3124237,59.5264586,9.935,161.217,-37.1577,-0.803305,50.934944732746814,-75
b28ba99b8d2a,2574,1,5,5,,36.3123734,59.5265496,1766046805466,HONOR/ALI-NX1,36.3125829,59.5264596,10.625,156.674,-37.4639,1.15127,50.934944732746814,-86
b28ba99b8d2a,1205,1,5,5,,36.3123687,59.5265515,1765446101652,Redmi/24117RN76G,36.3124639,59.5265353,3.533,145.842,-82.0325,11.0779,51.484445384015494,-79
b28ba99b8d2a,1206,1,5,5,,36.3123687,59.5265515,1765446107712,Redmi/24117RN76G,36.3124228,59.5265574,3.566,232.477,-84.9559,9.7348,51.484445384015494,-81
b28ba99b8d2a,1207,1,5,5,,36.3123687,59.5265515,1765446108721,Redmi/24117RN76G,36.3124217,59.5265583,3.533,237.901,-85.762,5.45206,51.484445384015494,-81
b28ba99b8d2a,1208,1,5,5,,36.3123687,59.5265515,1765446116814,Redmi/24117RN76G,36.3124217,59.5265583,3.633,355.417,-84.2263,14.3891,51.484445384015494,-78
b28ba99b8d2a,1209,1,5,5,,36.3123687,59.5265515,1765446117820,Redmi/24117RN76G,36.3124217,59.5265583,3.633,4.49919,-82.4454,17.0366,51.484445384015494,-78
b28ba99b8d2a,1210,1,5,5,,36.3123687,59.5265515,1765446121854,Redmi/24117RN76G,36.312373,59.5265712,3.6,29.2429,-83.0217,-4.89061,51.484445384015494,-73
b28ba99b8d2a,1211,1,5,5,,36.3123687,59.5265515,1765446122860,Redmi/24117RN76G,36.312373,59.5265712,3.6,28.7741,-82.7211,-6.84806,51.484445384015494,-73
b28ba99b8d2a,1212,1,5,5,,36.3123687,59.5265515,1765446128924,Redmi/24117RN76G,36.312355,59.5265867,3.3,128.824,-82.7075,28.3199,51.484445384015494,-74
b28ba99b8d2a,1213,1,5,5,,36.3123687,59.5265515,1765446129937,Redmi/24117RN76G,36.312355,59.5265867,3.3,118.469,-83.0004,17.359,51.484445384015494,-74
b28ba99b8d2a,1214,1,5,5,,36.3123687,59.5265515,1765446136009,Redmi/24117RN76G,36.312355,59.5265867,3.3,156.197,-79.2137,19.0631,51.484445384015494,-82
b28ba99b8d2a,1215,1,5,5,,36.3123687,59.5265515,1765446137020,Redmi/24117RN76G,36.312355,59.5265867,3.3,159.814,-78.8794,8.03556,51.484445384015494,-82
b28ba99b8d2a,2575,1,5,5,,36.3123563,59.5265568,1766046835837,HONOR/ALI-NX1,36.3123906,59.5264829,10.314,175.613,-38.1942,1.88578,52.94272415150765,-85
b28ba99b8d2a,2576,1,5,5,,36.3123563,59.5265568,1766046838873,HONOR/ALI-NX1,36.3125584,59.5264682,9.512,201.629,-86.4407,94.8903,52.94272415150765,-88
b28ba99b8d2a,2577,1,5,5,,36.3123563,59.5265568,1766046846949,HONOR/ALI-NX1,36.3125605,59.5264688,7.523,323.31,-84.1568,-68.2919,52.94272415150765,-81
b28ba99b8d2a,2578,1,5,5,,36.3123563,59.5265568,1766046855057,HONOR/ALI-NX1,36.3125246,59.5265122,8.25,115.908,-83.6073,-113.587,52.94272415150765,-79
b28ba99b8d2a,2579,1,5,5,,36.3123563,59.5265568,1766046860112,HONOR/ALI-NX1,36.3124259,59.5265934,12.074,220.286,-33.5003,3.69829,52.94272415150765,-85
b28ba99b8d2a,1216,1,5,5,,36.312351,59.5265587,1765446145217,Redmi/24117RN76G,36.312397,59.5265977,3.15,158.16,-80.0171,19.8483,53.555191430688126,-77
b28ba99b8d2a,1217,1,5,5,,36.312351,59.5265587,1765446150263,Redmi/24117RN76G,36.3124128,59.5265951,3.2,183.928,-82.4692,-20.6608,53.555191430688126,-80
b28ba99b8d2a,1218,1,5,5,,36.312351,59.5265587,1765446151281,Redmi/24117RN76G,36.3124128,59.5265951,3.2,325.443,-84.6861,45.5752,53.555191430688126,-80
b28ba99b8d2a,1219,1,5,5,,36.312351,59.5265587,1765446157361,Redmi/24117RN76G,36.3124182,59.526603,3.466,1.12472,-80.6246,19.6359,53.555191430688126,-73
b28ba99b8d2a,1220,1,5,5,,36.312351,59.5265587,1765446158373,Redmi/24117RN76G,36.3124265,59.5265809,3.666,4.40416,-81.5984,22.8385,53.555191430688126,-73
b28ba99b8d2a,1221,1,5,5,,36.312351,59.5265587,1765446164430,Redmi/24117RN76G,36.31237,59.5265704,3.733,10.1596,-81.039,8.66776,53.555191430688126,-74
b28ba99b8d2a,1222,1,5,5,,36.312351,59.5265587,1765446165436,Redmi/24117RN76G,36.31237,59.5265704,3.733,17.6968,-80.8804,15.7804,53.555191430688126,-74
b28ba99b8d2a,1223,1,5,5,,36.312351,59.5265587,1765446171494,Redmi/24117RN76G,36.3123344,59.5265652,3.633,39.8355,-84.3517,-13.1932,53.555191430688126,-83
b28ba99b8d2a,1224,1,5,5,,36.312351,59.5265587,1765446172506,Redmi/24117RN76G,36.3123344,59.5265652,3.633,33.7941,-84.6787,-20.5024,53.555191430688126,-83
b28ba99b8d2a,1225,1,5,5,,36.312351,59.5265587,1765446180585,Redmi/24117RN76G,36.3123663,59.5265858,3.8,143.447,-80.2498,25.0665,53.555191430688126,-75
b28ba99b8d2a,1226,1,5,5,,36.312351,59.5265587,1765446181597,Redmi/24117RN76G,36.3123663,59.5265858,3.8,141.038,-80.5584,22.3248,53.555191430688126,-75
b28ba99b8d2a,1227,1,5,5,,36.312351,59.5265587,1765446185632,Redmi/24117RN76G,36.3123994,59.5265674,3.95,156.966,-81.3873,16.9524,53.555191430688126,-84
b28ba99b8d2a,2580,1,5,5,,36.3123392,59.5265641,1766046874274,HONOR/ALI-NX1,36.3123098,59.5266916,11.681,167.316,-36.9429,-0.253984,54.95347682695171,-82
b28ba99b8d2a,2581,1,5,5,,36.3123392,59.5265641,1766046881350,HONOR/ALI-NX1,36.3126061,59.5264456,17.298,340.557,-86.7163,-46.74,54.95347682695171,-79
b28ba99b8d2a,2582,1,5,5,,36.3123392,59.5265641,1766046889462,HONOR/ALI-NX1,36.3125775,59.526439,16.635,176.371,-83.3995,-12.0825,54.95347682695171,-81
b28ba99b8d2a,2583,1,5,5,,36.3123392,59.5265641,1766046897550,HONOR/ALI-NX1,36.312335,59.5265429,12.947,164.401,-64.8715,2.39359,54.95347682695171,-82
b28ba99b8d2a,2584,1,5,5,,36.3123392,59.5265641,1766046905640,HONOR/ALI-NX1,36.3125005,59.5265002,15.094,169.259,-40.6732,-0.524387,54.95347682695171,-87
b28ba99b8d2a,1228,1,5,5,,36.3123333,59.526566,1765446193731,Redmi/24117RN76G,36.3123592,59.5265506,4.333,156.586,-81.4058,16.0627,55.628926431889404,-82
b28ba99b8d2a,1229,1,5,5,,36.3123333,59.526566,1765446199795,Redmi/24117RN76G,36.3123519,59.5265356,4.266,251.759,-85.4271,8.51847,55.628926431889404,-84
b28ba99b8d2a,1230,1,5,5,,36.3123333,59.526566,1765446200806,Redmi/24117RN76G,36.3123519,59.5265356,4.266,249.048,-86.1781,2.70149,55.628926431889404,-84
b28ba99b8d2a,1231,1,5,5,,36.3123333,59.526566,1765446206870,Redmi/24117RN76G,36.3123517,59.526535,3.8,13.0624,-79.5976,22.246,55.628926431889404,-82
b28ba99b8d2a,1232,1,5,5,,36.3123333,59.526566,1765446207875,Redmi/24117RN76G,36.3123517,59.526535,3.8,8.40587,-81.4711,19.297,55.628926431889404,-82
b28ba99b8d2a,1233,1,5,5,,36.3123333,59.526566,1765446213937,Redmi/24117RN76G,36.3123549,59.5265525,3.7,33.9654,-80.2421,-2.31435,55.628926431889404,-68
b28ba99b8d2a,1234,1,5,5,,36.3123333,59.526566,1765446214946,Redmi/24117RN76G,36.3123549,59.5265525,3.7,59.7434,-79.2199,0.103183,55.628926431889404,-68
b28ba99b8d2a,1235,1,5,5,,36.3123333,59.526566,1765446221003,Redmi/24117RN76G,36.3123356,59.5265628,3.7,134.83,-81.4921,24.7114,55.628926431889404,-78
b28ba99b8d2a,1236,1,5,5,,36.3123333,59.526566,1765446222013,Redmi/24117RN76G,36.3123356,59.5265628,3.7,130.081,-82.0638,21.0846,55.628926431889404,-78
b28ba99b8d2a,2585,1,5,5,,36.3123221,59.5265713,1766046912728,HONOR/ALI-NX1,36.3124725,59.5264465,14.4,158.73,-40.2055,0.418608,56.96126912321927,-87
b28ba99b8d2a,2586,1,5,5,,36.3123221,59.5265713,1766046913743,HONOR/ALI-NX1,36.3124362,59.5264383,7.507,218.831,-86.7379,106.736,56.96126912321927,-84
b28ba99b8d2a,2587,1,5,5,,36.3123221,59.5265713,1766046921831,HONOR/ALI-NX1,36.3124642,59.5264748,8.738,336.235,-83.3704,-61.515,56.96126912321927,-77
b28ba99b8d2a,2588,1,5,5,,36.3123221,59.5265713,1766046925875,HONOR/ALI-NX1,36.3124642,59.5264748,8.738,328.387,-85.4173,6.39155,56.96126912321927,-77
b28ba99b8d2a,2589,1,5,5,,36.3123221,59.5265713,1766046935004,HONOR/ALI-NX1,36.3124926,59.5264955,6.122,206.866,-42.2463,-0.620204,56.96126912321927,-82
b28ba99b8d2a,1237,1,5,5,,36.3123156,59.5265732,1765446238267,Redmi/24117RN76G,36.3124145,59.5265855,3.566,155.822,-82.0647,18.7137,57.699728389701434,-78
b28ba99b8d2a,1238,1,5,5,,36.3123156,59.5265732,1765446244326,Redmi/24117RN76G,36.3124264,59.5265994,3.533,250.6,-83.9612,17.8287,57.699728389701434,-82
b28ba99b8d2a,1239,1,5,5,,36.3123156,59.5265732,1765446245337,Redmi/24117RN76G,36.3124264,59.5265994,3.533,240.002,-83.8284,4.04516,57.699728389701434,-82
b28ba99b8d2a,1240,1,5,5,,36.3123156,59.5265732,1765446249369,Redmi/24117RN76G,36.3124201,59.5265775,3.65,301.545,-80.2419,15.3027,57.699728389701434,-78
b28ba99b8d2a,1241,1,5,5,,36.3123156,59.5265732,1765446250374,Redmi/24117RN76G,36.3124201,59.5265775,3.65,309.835,-79.9676,8.59243,57.699728389701434,-78
b28ba99b8d2a,1242,1,5,5,,36.3123156,59.5265732,1765446256417,Redmi/24117RN76G,36.3123729,59.5265494,3.7,354.881,-82.0956,18.0814,57.699728389701434,-74
b28ba99b8d2a,1243,1,5,5,,36.3123156,59.5265732,1765446257435,Redmi/24117RN76G,36.3123729,59.5265494,3.7,345.101,-81.7743,9.15979,57.699728389701434,-74
b28ba99b8d2a,1244,1,5,5,,36.3123156,59.5265732,1765446263498,Redmi/24117RN76G,36.3124989,59.5264748,3.566,33.2171,-83.2351,-0.423367,57.699728389701434,-71
b28ba99b8d2a,1245,1,5,5,,36.3123156,59.5265732,1765446264518,Redmi/24117RN76G,36.3124989,59.5264748,3.566,34.1939,-82.2721,-0.518138,57.699728389701434,-71
b28ba99b8d2a,1246,1,5,5,,36.3123156,59.5265732,1765446270581,Redmi/24117RN76G,36.3124822,59.5265133,3.633,81.3146,-85.0039,-11.8149,57.699728389701434,-81
b28ba99b8d2a,1247,1,5,5,,36.3123156,59.5265732,1765446271595,Redmi/24117RN76G,36.3124822,59.5265133,3.633,139.758,-79.0853,21.6801,57.699728389701434,-81
b28ba99b8d2a,2590,1,5,5,,36.3123049,59.5265785,1766046942070,HONOR/ALI-NX1,36.3125287,59.5265026,11.593,178.866,-67.3177,-9.20382,58.97956386961973,-82
b28ba99b8d2a,2591,1,5,5,,36.3123049,59.5265785,1766046944105,HONOR/ALI-NX1,36.3125287,59.5265026,11.593,175.287,-85.1269,-23.8816,58.97956386961973,-82
b28ba99b8d2a,2592,1,5,5,,36.3123049,59.5265785,1766046951186,HONOR/ALI-NX1,36.3123452,59.5266255,10.643,310.632,-85.5364,5.09858,58.97956386961973,-75
b28ba99b8d2a,2593,1,5,5,,36.3123049,59.5265785,1766046960317,HONOR/ALI-NX1,36.3125416,59.5264995,13.993,154.199,-30.7965,-4.52429,58.97956386961973,-78
b28ba99b8d2a,2594,1,5,5,,36.3123049,59.5265785,1766046967383,HONOR/ALI-NX1,36.3125603,59.5264855,11.963,166.98,-34.0807,-3.9501,58.97956386961973,-83
b28ba99b8d2a,1248,1,5,5,,36.3122979,59.5265804,1765446282707,Redmi/24117RN76G,36.3123654,59.5265981,3.466,143.451,-80.4996,7.35616,59.770556888649196,-81
b28ba99b8d2a,1249,1,5,5,,36.3122979,59.5265804,1765446284722,Redmi/24117RN76G,36.3123521,59.5266031,3.433,166.897,-82.4809,10.2205,59.770556888649196,-84
b28ba99b8d2a,1250,1,5,5,,36.3122979,59.5265804,1765446285732,Redmi/24117RN76G,36.3123521,59.5266031,3.433,153.536,-82.9405,-4.69555,59.770556888649196,-84
b28ba99b8d2a,1251,1,5,5,,36.3122979,59.5265804,1765446291792,Redmi/24117RN76G,36.3123517,59.5266033,3.533,134.078,-46.106,-1.57688,59.770556888649196,-84
b28ba99b8d2a,1252,1,5,5,,36.3122979,59.5265804,1765446292804,Redmi/24117RN76G,36.3123517,59.5266033,3.533,146.731,-45.7506,2.80387,59.770556888649196,-84
b28ba99b8d2a,1253,1,5,5,,36.3122979,59.5265804,1765446298868,Redmi/24117RN76G,36.3123485,59.5264733,3.866,175.905,-68.7407,-4.63109,59.770556888649196,-76
b28ba99b8d2a,1254,1,5,5,,36.3122979,59.5265804,1765446299886,Redmi/24117RN76G,36.3123485,59.5264733,3.866,199.891,-84.3313,-17.3879,59.770556888649196,-76
b28ba99b8d2a,1255,1,5,5,,36.3122979,59.5265804,1765446307973,Redmi/24117RN76G,36.3123691,59.5264314,3.966,17.2352,-79.949,11.4146,59.770556888649196,-76
b28ba99b8d2a,1256,1,5,5,,36.3122979,59.5265804,1765446308982,Redmi/24117RN76G,36.312396,59.5264252,3.966,15.7332,-80.1952,10.893,59.770556888649196,-76
b28ba99b8d2a,1257,1,5,5,,36.3122979,59.5265804,1765446313032,Redmi/24117RN76G,36.312396,59.5264252,3.966,19.9239,-80.6635,-17.2137,59.770556888649196,-72
b28ba99b8d2a,1258,1,5,5,,36.3122979,59.5265804,1765446314046,Redmi/24117RN76G,36.3123918,59.5264553,4.233,111.235,-85.9716,33.8106,59.770556888649196,-72
b28ba99b8d2a,1259,1,5,5,,36.3122979,59.5265804,1765446320173,Redmi/24117RN76G,36.3123106,59.5265268,4.333,149.608,-80.8042,13.7747,59.770556888649196,-79
b28ba99b8d2a,2595,1,5,5,,36.3122878,59.5265857,1766046992660,HONOR/ALI-NX1,36.3123622,59.5265579,13.219,187.102,-35.4598,1.2405,60.98737054370435,-84
b28ba99b8d2a,2596,1,5,5,,36.3122878,59.5265857,1766046994690,HONOR/ALI-NX1,36.3123622,59.5265579,13.219,24.3078,-87.3607,117.876,60.98737054370435,-83
b28ba99b8d2a,2597,1,5,5,,36.3122878,59.5265857,1766047002793,HONOR/ALI-NX1,36.3123604,59.5264789,10.116,181.117,-83.595,-30.8175,60.98737054370435,-80
b28ba99b8d2a,2598,1,5,5,,36.3122878,59.5265857,1766047010902,HONOR/ALI-NX1,36.3123283,59.5266386,10.131,103.267,-73.3173,-2.93814,60.98737054370435,-80
b28ba99b8d2a,2599,1,5,5,,36.3122878,59.5265857,1766047018993,HONOR/ALI-NX1,36.3125674,59.5265217,11.739,184.148,-36.8054,0.968615,60.98737054370435,-85
b28ba99b8d2a,1260,1,5,5,,36.3122802,59.5265876,1765446330333,Redmi/24117RN76G,36.3123816,59.5265281,14.129,162.399,-82.11,18.5295,61.84140926703789,-82
b28ba99b8d2a,1261,1,5,5,,36.3122802,59.5265876,1765446334384,Redmi/24117RN76G,36.3125924,59.5264615,22.112,186.111,-83.1366,-29.7901,61.84140926703789,-74
b28ba99b8d2a,1262,1,5,5,,36.3122802,59.5265876,1765446335392,Redmi/24117RN76G,36.3125924,59.5264615,22.112,286.139,-83.1093,26.7682,61.84140926703789,-74
b28ba99b8d2a,1263,1,5,5,,36.3122802,59.5265876,1765446341467,Redmi/24117RN76G,36.3125963,59.5264623,13.014,34.7918,-79.3372,26.1618,61.84140926703789,-82
b28ba99b8d2a,1264,1,5,5,,36.3122802,59.5265876,1765446342481,Redmi/24117RN76G,36.3125963,59.5264623,13.014,13.373,-83.2186,5.63992,61.84140926703789,-82
b28ba99b8d2a,1265,1,5,5,,36.3122802,59.5265876,1765446348538,Redmi/24117RN76G,36.3123244,59.5265431,8.68,83.0072,-86.0913,5.21046,61.84140926703789,-82
b28ba99b8d2a,1266,1,5,5,,36.3122802,59.5265876,1765446349545,Redmi/24117RN76G,36.3123244,59.5265431,8.68,66.3076,-86.7375,-13.6112,61.84140926703789,-82
b28ba99b8d2a,1268,1,5,5,,36.3122802,59.5265876,1765446356630,Redmi/24117RN76G,36.3123085,59.526577,3.466,144.145,-70.127,-14.9126,61.84140926703789,-82
b28ba99b8d2a,1269,1,5,5,,36.3122802,59.5265876,1765446362722,Redmi/24117RN76G,36.3123131,59.5265911,3.333,184.647,-82.8906,6.15206,61.84140926703789,-81
b28ba99b8d2a,1270,1,5,5,,36.3122802,59.5265876,1765446363742,Redmi/24117RN76G,36.3123133,59.5265917,3.2,145.301,-79.2592,0.98971,61.84140926703789,-81
b28ba99b8d2a,2600,1,5,5,,36.3122634,59.526596,1766047046281,HONOR/ALI-NX1,36.3121774,59.5265708,10.35,47.1789,-75.5184,2.92265,63.853097769916914,-82
b28ba99b8d2a,2601,1,5,5,,36.3122634,59.526596,1766047051323,HONOR/ALI-NX1,36.3122227,59.5265983,10.337,299.729,-85.312,4.58028,63.853097769916914,-72
b28ba99b8d2a,2602,1,5,5,,36.3122634,59.526596,1766047060420,HONOR/ALI-NX1,36.3125235,59.5264988,14.411,126.039,-81.8705,-5.83857,63.853097769916914,-82
b28ba99b8d2a,2603,1,5,5,,36.3122634,59.526596,1766047068498,HONOR/ALI-NX1,36.3124894,59.5264968,13.552,146.431,-41.7443,-10.1637,63.853097769916914,-85
b28ba99b8d2a,2604,1,5,5,,36.3122634,59.526596,1766047076576,HONOR/ALI-NX1,36.3122456,59.5266502,10.238,306.221,-40.0942,-11.0657,63.853097769916914,-81
b28ba99b8d2a,1271,1,5,5,,36.3122625,59.5265948,1765446395321,Redmi/24117RN76G,36.3122872,59.526645,2.5,129.776,-79.4445,-0.672151,63.912283207446926,-83
b28ba99b8d2a,1272,1,5,5,,36.3122625,59.5265948,1765446398362,Redmi/24117RN76G,36.3122889,59.5266396,2.533,189.625,-75.7539,9.26769,63.912283207446926,-76
b28ba99b8d2a,1273,1,5,5,,36.3122625,59.5265948,1765446399375,Redmi/24117RN76G,36.3122889,59.5266396,2.533,192.314,-74.9483,10.4392,63.912283207446926,-76
b28ba99b8d2a,1275,1,5,5,,36.3122625,59.5265948,1765446406452,Redmi/24117RN76G,36.3122883,59.52664,2.566,17.1889,-80.1785,10.5627,63.912283207446926,-76
